mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,param_booster,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
393.0623103777568,3.9617667668933514,26.62073262532552,1.5082551108053657,1.0,1,4,0.5,0.5,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5031338014918341,0.5048458822609799,0.5040842737842632,0.5040213191790258,0.0007003701886670262,270
425.1017399628957,0.5832075458311845,26.990047931671143,2.4739245019213336,0.75,5,4,0.001,0,0.5,dart,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5,0.5,0.5,0.5,0.0,410
491.7911250591278,5.716953336570009,25.338997046152752,1.393476834573139,1.0,1,6,0.05,1.5,1.0,dart,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5083876914509775,0.5077705856275789,0.5048014340575293,0.5069865703786952,0.0015655287617664679,142
441.465106566747,4.200065875842276,25.767934719721477,1.301597500505947,0.75,1,4,0.3,1,0.5,dart,"{'subsample': 0.75, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.3, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.50288746859009,0.5020828536908003,0.5023931278862029,0.5024544833890311,0.00033133533601195154,368
51.709508975346886,0.5447566180380161,0.4856115976969401,0.013764382678359255,1.0,1,5,0.1,2,0.5,gbtree,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 2, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.502247924671322,0.5013819388081027,0.5029084498444801,0.5021794377746348,0.0006250743034812826,374
535.9726719061533,1.381509622076562,25.51368037859599,1.3657230059366416,0.5,10,6,0.001,0.5,1.0,dart,"{'subsample': 0.5, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5,0.5,0.5,0.5,0.0,410
455.0356654326121,1.6276155525714864,26.11760965983073,1.2579658362486852,1.0,1,5,0.5,1.5,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1.5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5061786996482156,0.5062409196581708,0.5062636453879165,0.5062277548981009,3.590661827670343e-05,158
65.09167138735454,0.4587013895084714,0.49512743949890137,0.01886461858847932,0.75,1,6,0.01,1,0.5,gbtree,"{'subsample': 0.75, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5089260824912303,0.5113780110116339,0.5157563750441376,0.512020156182334,0.0028251828147060265,72
75.3089246749878,0.8495499857723979,0.46671605110168457,0.013415019374699749,0.75,5,5,0.01,1,0.75,gbtree,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5246272304507563,0.521894644288881,0.5307573701259348,0.525759748288524,0.00370575451654513,35
481.3632924556732,0.7553538706618921,25.730770985285442,1.6087070162532415,1.0,5,6,0.01,0,0.75,dart,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5285347182862549,0.5222023481545547,0.5303002955217593,0.5270124539875229,0.0034767949164807234,25
518.800384759903,0.9173141536192609,26.848976214726765,0.9054148010739379,0.75,5,6,0.01,2,1.0,dart,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5314361345114587,0.5237209765256302,0.5337583965506169,0.5296385025292353,0.004290381548466685,2
467.9271761576335,1.9354193141364668,29.69455862045288,0.8144810964953487,0.75,1,4,0.5,0.5,0.5,dart,"{'subsample': 0.75, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5038952382924359,0.5061440120097834,0.5047647212379168,0.5049346571800454,0.0009258885736698633,202
59.83539573351542,0.0734362015686962,0.4062998294830322,0.03059664710240685,0.75,1,4,0.05,5,0.75,gbtree,"{'subsample': 0.75, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5029695795573381,0.5022686646746404,0.5028055443590589,0.5026812628636791,0.0002993379759482252,351
502.4346670309703,5.321382946114784,31.300462245941162,0.5837979067901305,0.5,5,4,0.3,1.5,0.75,dart,"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.3, 'gamma': 1.5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5036082744300806,0.5030499924325349,0.5038162428034654,0.503491503222027,0.0003235341754338627,296
53.80870842933655,0.12194723418481956,0.3905361493428548,0.02871178087418048,1.0,10,4,0.001,0.5,0.75,gbtree,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5,0.5,0.5,0.5,0.0,410
56.792594035466514,0.20807262917814118,0.5880902608235677,0.02444488881587445,1.0,10,6,0.5,5,0.5,gbtree,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5060783958157259,0.506074150585598,0.5084334004246414,0.5068619822753218,0.001111161781051105,145
518.4008360703787,0.39589579289498794,27.7602756023407,3.1835079038623175,0.5,10,4,0.1,0.5,0.75,dart,"{'subsample': 0.5, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.504082747368327,0.5033826815316549,0.5005568019649139,0.5026740769549654,0.0015241747672192106,355
73.23606657981873,0.6226814857792521,0.4592527548472087,0.04209612506453391,0.5,1,4,0.05,1,0.75,gbtree,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5020206336808452,0.5018356717430307,0.5029499298511169,0.5022687450916642,0.00048755323606277523,373
540.0524535179138,4.503698125514022,26.284963687260944,1.4713992104400815,0.5,1,5,0.05,1.5,0.75,dart,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5048458822609799,0.5056712371635881,0.5030528353365382,0.5045233182537021,0.0010930210995425715,230
137.71853303909302,0.4759246373226612,0.5142171382904053,0.04693282679695852,0.5,5,6,0.3,0.5,1.0,gbtree,"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 0.5, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5089832082250321,0.5070827693339695,0.5083664132276617,0.508144130262221,0.0007916119765851807,122
108.96234401067098,0.23122486216519667,0.49396387736002606,0.040692265797265294,0.5,1,5,0.5,0.5,1.0,gbtree,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5098440998120979,0.5100895836678164,0.5132962599609551,0.5110766478136232,0.0015726991965603278,87
540.1105842590332,8.249960911425628,30.854900598526,1.0066581143693358,0.75,1,6,0.1,1,0.75,dart,"{'subsample': 0.75, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5043705602767079,0.506722184964622,0.502330113345077,0.504474286195469,0.001794555205330853,232
538.3402745723724,0.7078347061688749,27.3226158618927,0.7799900825322703,0.75,10,6,0.5,1,0.75,dart,"{'subsample': 0.75, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5128923941525817,0.5095668383547285,0.5123797271590919,0.5116129865554674,0.0014619048546545084,80
72.92003997166951,1.0090632946957878,0.4303170045216878,0.021425126739627834,0.5,1,4,0.3,1.5,0.75,gbtree,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.3, 'gamma': 1.5, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5028459885834533,0.5022678156286148,0.5037133373180441,0.5029423805100374,0.000594054874729946,336
515.075821797053,2.060608393790594,26.242785294850666,1.3695885115888542,0.75,5,6,0.001,0.5,0.5,dart,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5,0.5,0.5,0.5,0.0,410
126.93771354357402,3.2163966462698816,0.5892949899037679,0.05276054686144158,0.5,5,6,0.1,0.5,1.0,gbtree,"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5046808112804584,0.5064326739641899,0.5037540227935102,0.5049558360127195,0.001110712076721465,201
109.1217254002889,2.4912071842016976,0.5900120735168457,0.07771362428809461,0.75,10,5,0.1,1,1.0,gbtree,"{'subsample': 0.75, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5039997873550535,0.5050723242054312,0.5041050137875817,0.5043923751160221,0.00048271193871491936,240
72.65267753601074,1.1605301121839426,0.4637137254079183,0.05562639859194322,0.5,10,4,0.05,1,0.75,gbtree,"{'subsample': 0.5, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5022678156286148,0.5019385227135972,0.5029084498444801,0.5023715960622307,0.0004027136647022217,371
42.970546086629234,0.9141586047172385,0.4948098659515381,0.07291034562183396,1.0,1,4,0.5,5,0.5,gbtree,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5030715814818789,0.504720593195044,0.5031956317662548,0.5036626021477258,0.0007498248286177204,285
465.9998375574748,4.9710493765119805,26.00203291575114,0.9859182058235584,1.0,10,5,0.001,5,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5,0.5,0.5,0.5,0.0,410
478.1290701230367,7.046623873335031,24.730456988016766,1.5861740679720897,0.75,10,4,0.05,1.5,0.75,dart,"{'subsample': 0.75, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5035667944234438,0.5052797242386152,0.5021657823808713,0.50367076701431,0.0012733855656192113,284
97.42498095830281,2.2112978702477215,0.42975648244222003,0.030094526900801295,0.75,1,5,0.001,0.5,1.0,gbtree,"{'subsample': 0.75, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5,0.5,0.5,0.5,0.0,410
465.31046056747437,1.6734248364704405,24.239885568618774,1.246560666707558,1.0,10,5,0.001,0,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5,0.5,0.5,0.5,0.0,410
514.9442728360494,2.1222373861176145,24.916513442993164,1.3469147379646913,0.5,10,5,0.05,1,1.0,dart,"{'subsample': 0.5, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5050515842021128,0.5069494759550988,0.5051779322419434,0.5057263307997183,0.0008664309974988277,172
49.36900361378988,2.6168565495395604,0.4400776227315267,0.021782781696781044,1.0,5,5,0.5,1,0.5,gbtree,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5077506946702861,0.5072537836366701,0.5070094909762082,0.5073379897610547,0.0003083977221777245,135
455.8185679912567,3.4604735140725773,24.091978391011555,1.3707201001165936,1.0,1,6,0.3,1,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5041208311908616,0.5074802255811214,0.5048030231198707,0.5054680266306179,0.0014498402025296454,182
76.98014251391093,2.7055383228693644,0.4531248410542806,0.022097199303675638,1.0,5,6,0.05,0,0.75,gbtree,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5036696453940103,0.5053808771171305,0.5038361882756132,0.5042955702622512,0.0007704337997903107,248
51.31957213083903,0.8826697132103218,0.453125794728597,0.012757564433299668,0.75,5,5,0.001,1,0.5,gbtree,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5,0.5,0.5,0.5,0.0,410
450.7397864659627,8.825273682966898,26.000035842259724,0.9319806132056543,1.0,1,6,0.3,0.5,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 0.5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5065545668460235,0.5072736745939629,0.5045972121490282,0.5061418178630048,0.0011309683452757468,160
485.9911159674327,7.6135003690428515,24.193676630655926,1.0003796212588771,0.75,1,6,0.001,0,0.75,dart,"{'subsample': 0.75, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5,0.5,0.5,0.5,0.0,410
493.4119662443797,7.777616699466194,24.45848059654236,0.4234972000593196,0.5,1,5,0.1,1.5,1.0,dart,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1.5, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5050109532415016,0.5057533481308362,0.504022053774308,0.504928785048882,0.0007091820387579754,203
511.18471932411194,4.623552615266554,25.90057889620463,1.426170299561802,0.75,10,6,0.05,0.5,1.0,dart,"{'subsample': 0.75, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.504556371260548,0.5070921088402508,0.5046817612246433,0.5054434137751473,0.0011669267969175333,183
454.64241131146747,2.1196202907257407,25.42046546936035,1.4851764837478105,1.0,5,6,0.3,1,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5055036190449897,0.5066366778132716,0.5060626016040982,0.5060676328207866,0.00046258298567292594,163
497.34621834754944,5.153790605318509,26.04161794980367,1.9280606199203691,1.0,5,6,0.3,2,1.0,dart,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 2, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5090471263270384,0.5090454282349872,0.5080409294239331,0.5087111613286529,0.00047392603182171947,112
63.89131760597229,1.7022059961526372,0.3894983132680257,0.023069446949800634,1.0,5,4,0.01,0,1.0,gbtree,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5305062305462329,0.5226370391782155,0.5297275207405513,0.5276235968216666,0.003540330972189046,17
61.513307650883995,2.2796859460002827,0.5059770743052164,0.07145700506331161,0.75,5,6,0.5,1.5,0.5,gbtree,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.5, 'gamma': 1.5, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.512109368302636,0.5087224415408531,0.510521072172143,0.5104509606718773,0.0013835955428453742,97
58.01960110664368,1.0624255758002679,0.4657756487528483,0.012262800196429877,1.0,1,6,0.05,0,0.5,gbtree,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5029280995507013,0.502619546639002,0.5029499298511169,0.50283252534694,0.000150862162321064,344
49.39353688557943,0.4434792245000852,0.3752233187357585,0.007168583120702204,0.5,10,4,0.001,1,0.5,gbtree,"{'subsample': 0.5, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.001, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5,0.5,0.5,0.5,0.0,410
109.11690481503804,0.43733301509368194,0.5518009662628174,0.057175723286003996,0.75,1,6,0.3,1,1.0,gbtree,"{'subsample': 0.75, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5092121973075601,0.5106529599415155,0.5082236167979451,0.5093629246823402,0.0009974855332064252,103
485.8048559029897,4.8903406279332495,26.051623344421387,3.1956062125058327,1.0,1,6,0.001,5,0.75,dart,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5,0.5,0.5,0.5,0.0,410
474.12662895520526,3.023016418367681,27.50691819190979,2.10116536211308,0.75,5,6,0.3,1.5,0.5,dart,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1.5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5081646456906286,0.506925339767678,0.5048437085953368,0.5066445646845478,0.0013702266924859189,149
525.5457645257314,4.478055980030333,24.27604913711548,2.231536809494738,0.75,5,6,0.001,1.5,1.0,dart,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 1.5, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5,0.5,0.5,0.5,0.0,410
66.03619654973348,1.4491126736731628,0.4303895632425944,0.05123061304392337,1.0,10,4,0.001,5,1.0,gbtree,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.001, 'gamma': 5, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5,0.5,0.5,0.5,0.0,410
460.5551956494649,3.0817002281023083,27.372642914454143,2.305132295758344,0.5,10,4,0.05,1,0.5,dart,"{'subsample': 0.5, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5020206336808452,0.501402678811421,0.50121730394642,0.5015468721462287,0.0003434418474843017,398
533.5855333010355,4.96649918157904,24.904504776000977,1.3016679944202814,0.75,5,5,0.5,1,1.0,dart,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5061190267763371,0.5090039482283505,0.5057905979674469,0.5069711909907114,0.0014436164913179139,144
535.0307308832804,2.611651910941392,24.94551682472229,1.5081878796039125,0.5,5,5,0.1,0.5,1.0,dart,"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5048251422576616,0.5046609203231656,0.5041257537909,0.5045372721239091,0.000298610911549168,229
490.94076720873517,2.531768788807699,24.934394280115765,1.1110181508550092,0.75,10,4,0.1,0.5,0.75,dart,"{'subsample': 0.75, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5036290144333989,0.5019385227135972,0.5009077929589852,0.5021584433686604,0.0011217650969476988,376
112.0117932955424,6.930408430606059,0.5811138947804769,0.1879910035455749,1.0,10,6,0.3,0.5,1.0,gbtree,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 0.5, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5076876256143054,0.5088181372445104,0.5066569109197954,0.507720891259537,0.0008826304470255713,128
502.5004780292511,1.8791770573589186,25.487217664718628,3.6033303180880956,1.0,5,6,0.1,0,1.0,dart,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.506739528783838,0.5070480816955373,0.505195494120579,0.5063277015333181,0.0008104408034831336,154
468.9382588863373,4.36370735147037,24.47214937210083,1.3530273228146095,0.5,1,5,0.5,1.5,0.75,dart,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1.5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5070793731498671,0.5112044495708565,0.5102187119652449,0.5095008448953228,0.0017588942961056944,102
84.07600267728169,1.104293647483315,0.4759830633799235,0.043261121954243476,0.75,5,6,0.05,1,0.75,gbtree,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5036903853973286,0.5045364803032552,0.5035067318160309,0.5039111991722048,0.00044845254607111786,274
469.44185916582745,11.30967814512131,24.886458953221638,2.2470157705082108,0.5,5,5,0.05,0.5,0.75,dart,"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5044742602932999,0.5050524332481384,0.5033623463239727,0.5042963466218037,0.000701350320780297,247
73.85600463549297,2.0266428606819415,0.45860497156778973,0.026744996852776308,1.0,10,6,0.001,5,0.75,gbtree,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 5, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5,0.5,0.5,0.5,0.0,410
64.78202199935913,2.4961842504271874,0.47984830538431805,0.0412996845812173,0.5,10,6,0.001,1,0.5,gbtree,"{'subsample': 0.5, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.001, 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5,0.5,0.5,0.5,0.0,410
479.22721846898395,6.749473128363347,25.74712038040161,1.4038489334461075,0.75,5,5,0.1,0,1.0,dart,"{'subsample': 0.75, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 1.0, 'booster': 'dart'}",0.5051552842187048,0.5047646203397576,0.5042493992796396,0.5047231012793674,0.00037098944727853323,217
463.62214008967084,7.335450301947366,25.780357758204143,0.6328130175271057,0.5,5,6,0.05,2,0.5,dart,"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5030516905245861,0.5025988066356837,0.5021250969054052,0.5025918646885583,0.0003783121081409812,360
43.59394192695618,1.200524719982492,0.41187675793965656,0.019488945851517447,1.0,1,5,0.001,2,0.5,gbtree,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 2, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5,0.5,0.5,0.5,0.0,410
472.14358655611676,6.918276605990359,30.443572680155437,0.6397042708261561,0.5,5,4,0.3,2,0.75,dart,"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.3, 'gamma': 2, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5034846834561958,0.504081049276276,0.5036096373014521,0.5037251233446413,0.00025679540165740925,282
37.95651682217916,0.14697920225268163,0.39611061414082843,0.032265838461241446,1.0,10,4,0.5,0,0.5,gbtree,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.5, 'booster': 'gbtree'}",0.5044137383753958,0.5042071873882374,0.5039175592265452,0.5041794949967262,0.0002035085392954191,261
485.96125332514447,1.8458330249110064,28.67018707593282,1.8198496078484199,0.5,1,4,0.1,1,0.75,dart,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5036497544367173,0.5030940195772485,0.5006804474536536,0.5024747404892066,0.0012888821853535004,366
66.00341963768005,1.8957967662347204,0.391892671585083,0.018402117600520816,0.5,5,4,0.1,5,0.75,gbtree,"{'subsample': 0.5, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.75, 'booster': 'gbtree'}",0.5010103168404225,0.5003094019577248,0.5015682949404913,0.5009626712462129,0.0005150439867948964,403
532.3855918248495,2.4113151807141517,28.53674292564392,3.0506171842478906,0.75,10,6,0.05,1.5,0.75,dart,"{'subsample': 0.75, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.75, 'booster': 'dart'}",0.5045771112638664,0.5056090171536329,0.5031557408219595,0.5044472897464862,0.001005743973274998,235
502.8538493315379,0.9333134521622197,26.59068497021993,1.165009482769589,1.0,5,6,0.3,1.5,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1.5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5046575241390632,0.5054612899923273,0.5056087051246055,0.5052425064186653,0.000418000004699014,187
91.04044326146443,0.6347940710493079,0.43155209223429364,0.027739152849118622,0.5,1,4,0.05,0,1.0,gbtree,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 1.0, 'booster': 'gbtree'}",0.5038355654205574,0.5056297571569514,0.5031764808252779,0.5042139344675955,0.0010366656618552655,258
457.07406218846637,1.8912341153837768,26.799086888631184,1.2816996351962697,1.0,1,4,0.01,0.5,0.5,dart,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.5, 'booster': 'dart'}",0.5138125957128215,0.5139509833678457,0.5126221687566672,0.5134619159457782,0.0005964725710265533,58
